inventory_date,store_id,product_id,opening_stock,received_stock,sold_quantity,closing_stock,stockout_flag
2023-01-03,8,23,53,0,7,46,False
2023-01-03,8,24,102,0,7,95,False
2023-01-03,8,25,105,0,10,95,False
2023-01-03,8,26,81,59,4,136,False
2023-01-03,8,27,67,0,6,61,False
2023-01-03,8,28,94,21,2,113,False
2023-01-03,8,29,72,0,4,68,False
2023-01-03,8,30,59,39,6,92,False
2023-01-03,8,31,84,0,3,81,False
2023-01-03,8,32,42,20,6,56,False
2023-01-03,8,33,29,17,4,42,False
2023-01-03,8,34,92,0,3,89,False
2023-01-03,8,35,107,0,7,100,False
2023-01-03,8,36,38,0,0,38,False
2023-01-03,8,37,110,0,13,97,False
2023-01-03,8,38,97,0,7,90,False
2023-01-03,8,39,45,0,4,41,False
2023-01-03,8,40,91,0,3,88,False
2023-01-03,8,41,38,0,3,35,False
2023-01-03,8,42,96,27,7,116,False
2023-01-03,8,43,104,0,7,97,False
2023-01-03,8,44,76,56,8,124,False
2023-01-03,8,45,35,0,9,26,False
2023-01-03,8,46,120,0,13,107,False
2023-01-03,8,47,73,0,4,69,False
2023-01-03,8,48,105,26,8,123,False
2023-01-03,8,49,78,0,5,73,False
2023-01-03,8,50,93,0,14,79,False
2023-01-03,8,51,99,0,3,96,False
2023-01-03,8,52,64,0,14,50,False
2023-01-03,8,53,49,0,8,41,False
2023-01-03,8,54,78,0,6,72,False
2023-01-03,8,55,84,0,4,80,False
2023-01-03,8,56,51,26,6,71,False
2023-01-03,8,57,75,0,3,72,False
2023-01-03,8,58,35,0,5,30,False
2023-01-03,8,59,87,0,7,80,False
2023-01-03,8,60,99,29,6,122,False
2023-01-03,8,61,119,0,15,104,False
2023-01-03,8,63,98,0,0,98,False
2023-01-03,8,64,52,0,0,52,False
2023-01-03,8,65,100,36,0,136,False
2023-01-03,8,69,66,0,3,63,False
2023-01-03,8,70,63,0,1,62,False
2023-01-03,8,71,92,18,1,109,False
2023-01-03,8,72,69,0,3,66,False
2023-01-03,8,73,42,0,4,38,False
2023-01-03,8,74,57,0,3,54,False
2023-01-03,8,75,85,0,3,82,False
2023-01-03,8,76,48,0,4,44,False
2023-01-03,8,77,78,0,2,76,False
2023-01-03,8,78,54,0,3,51,False
2023-01-03,8,79,86,0,2,84,False
2023-01-03,8,81,66,0,0,66,False
2023-01-03,8,82,75,0,0,75,False
2023-01-03,8,83,51,0,0,51,False
2023-01-03,8,84,74,0,0,74,False
2023-01-03,8,87,86,0,7,79,False
2023-01-04,3,1,27,54,0,81,False
2023-01-04,3,2,90,0,0,90,False
2023-01-04,3,3,87,0,0,87,False
2023-01-04,3,4,82,29,0,111,False
2023-01-04,3,5,76,0,0,76,False
2023-01-04,3,6,111,0,0,111,False
2023-01-04,3,7,42,0,0,42,False
2023-01-04,3,8,78,0,0,78,False
2023-01-04,3,9,47,0,0,47,False
2023-01-04,3,10,56,0,0,56,False
2023-01-04,3,11,63,0,0,63,False
2023-01-04,3,12,124,0,0,124,False
2023-01-04,3,13,98,0,0,98,False
2023-01-04,3,14,88,0,0,88,False
2023-01-04,3,15,100,41,0,141,False
2023-01-04,3,16,107,0,0,107,False
2023-01-04,3,17,62,0,0,62,False
2023-01-04,3,18,33,0,0,33,False
2023-01-04,3,19,106,0,0,106,False
2023-01-04,3,20,85,0,0,85,False
2023-01-04,3,21,60,0,0,60,False
2023-01-04,3,22,68,0,6,62,False
2023-01-04,3,23,38,0,10,28,False
2023-01-04,3,24,113,0,5,108,False
2023-01-04,3,25,100,0,5,95,False
2023-01-04,3,26,73,0,5,68,False
2023-01-04,3,27,72,0,6,66,False
2023-01-04,3,28,111,25,4,132,False
2023-01-04,3,29,88,0,7,81,False
2023-01-04,3,30,55,0,9,46,False
2023-01-04,3,31,63,0,9,54,False
2023-01-04,3,32,45,11,1,55,False
2023-01-04,3,33,40,0,3,37,False
2023-01-04,3,34,68,0,9,59,False
2023-01-04,3,35,116,0,7,109,False
2023-01-04,3,36,48,0,7,41,False
2023-01-04,3,37,112,0,4,108,False
2023-01-04,3,38,91,0,4,87,False
2023-01-04,3,39,42,0,7,35,False
2023-01-04,3,40,97,0,2,95,False
2023-01-04,3,41,41,0,2,39,False
2023-01-04,3,42,99,37,4,132,False
2023-01-04,3,43,103,0,7,96,False
2023-01-04,3,44,49,0,4,45,False
2023-01-04,3,45,25,0,11,14,False
2023-01-04,3,46,97,0,8,89,False
2023-01-04,3,47,59,0,7,52,False
2023-01-04,3,48,92,0,3,89,False
2023-01-04,3,49,98,0,7,91,False
2023-01-04,3,50,100,0,6,94,False
2023-01-04,3,51,109,0,6,103,False
2023-01-04,3,52,59,0,3,56,False
2023-01-04,3,53,77,0,7,70,False
2023-01-04,3,54,64,0,4,60,False
2023-01-04,3,55,67,51,9,109,False
2023-01-04,3,56,48,0,9,39,False
2023-01-04,3,57,70,0,5,65,False
2023-01-04,3,58,33,0,7,26,False
2023-01-04,3,59,99,0,11,88,False
2023-01-04,3,60,98,54,7,145,False
2023-01-04,3,61,122,0,2,120,False
2023-01-04,3,63,106,0,0,106,False
2023-01-04,3,64,52,0,0,52,False
2023-01-04,3,65,120,0,0,120,False
2023-01-04,3,69,77,0,2,75,False
2023-01-04,3,70,66,0,2,64,False
2023-01-04,3,71,116,0,6,110,False
2023-01-04,3,72,74,0,3,71,False
2023-01-04,3,73,39,14,3,50,False
2023-01-04,3,74,58,0,2,56,False
2023-01-04,3,75,96,0,0,96,False
2023-01-04,3,76,41,0,3,38,False
2023-01-04,3,77,60,0,0,60,False
2023-01-04,3,78,33,0,0,33,False
2023-01-04,3,79,94,0,2,92,False
2023-01-04,3,81,73,0,0,73,False
2023-01-04,3,82,62,0,0,62,False
2023-01-04,3,83,60,30,0,90,False
2023-01-04,3,84,81,0,0,81,False
2023-01-04,3,87,91,19,0,110,False
2023-01-04,5,1,29,0,0,29,False
2023-01-04,5,2,106,0,0,106,False
2023-01-04,5,3,85,0,0,85,False
2023-01-04,5,4,59,0,0,59,False
2023-01-04,5,5,78,0,0,78,False
2023-01-04,5,6,110,0,0,110,False
2023-01-04,5,7,27,0,0,27,False
2023-01-04,5,8,80,0,0,80,False
2023-01-04,5,9,36,43,0,79,False
2023-01-04,5,10,35,0,0,35,False
2023-01-04,5,11,64,0,0,64,False
2023-01-04,5,12,119,0,0,119,False
2023-01-04,5,13,93,0,0,93,False
2023-01-04,5,14,109,0,0,109,False
2023-01-04,5,15,99,0,0,99,False
2023-01-04,5,16,100,0,0,100,False
2023-01-04,5,17,76,0,0,76,False
2023-01-04,5,18,31,36,0,67,False
2023-01-04,5,19,89,0,0,89,False
2023-01-04,5,20,74,45,0,119,False
2023-01-04,5,21,60,0,0,60,False
2023-01-04,5,22,50,53,9,94,False
2023-01-04,5,23,40,18,5,53,False
2023-01-04,5,24,120,42,9,153,False
2023-01-04,5,25,95,0,2,93,False
2023-01-04,5,26,92,0,2,90,False
2023-01-04,5,27,64,33,9,88,False
2023-01-04,5,28,90,0,6,84,False
2023-01-04,5,29,74,0,3,71,False
2023-01-04,5,30,57,0,5,52,False
2023-01-04,5,31,79,0,5,74,False
2023-01-04,5,32,43,0,0,43,False
2023-01-04,5,33,38,0,2,36,False
2023-01-04,5,34,93,0,8,85,False
2023-01-04,5,35,108,0,5,103,False
2023-01-04,5,36,38,0,6,32,False
2023-01-04,5,37,104,0,2,102,False
2023-01-04,5,38,109,29,2,136,False
2023-01-04,5,39,49,0,3,46,False
2023-01-04,5,40,89,0,7,82,False
2023-01-04,5,41,59,0,2,57,False
2023-01-04,5,42,97,0,4,93,False
2023-01-04,5,43,89,0,3,86,False
2023-01-04,5,44,52,0,3,49,False
2023-01-04,5,45,32,0,11,21,False
2023-01-04,5,46,125,0,2,123,False
2023-01-04,5,47,71,0,3,68,False
2023-01-04,5,48,100,44,2,142,False
2023-01-04,5,49,86,0,6,80,False
2023-01-04,5,50,99,0,9,90,False
2023-01-04,5,51,96,0,7,89,False
2023-01-04,5,52,55,0,8,47,False
2023-01-04,5,53,56,0,1,55,False
2023-01-04,5,54,76,59,7,128,False
2023-01-04,5,55,72,0,4,68,False
2023-01-04,5,56,51,0,4,47,False
2023-01-04,5,57,67,0,5,62,False
2023-01-04,5,58,36,0,2,34,False
2023-01-04,5,59,92,0,3,89,False
2023-01-04,5,60,89,0,2,87,False
2023-01-04,5,61,113,0,5,108,False
2023-01-04,5,63,91,0,0,91,False
2023-01-04,5,64,76,0,0,76,False
2023-01-04,5,65,111,0,0,111,False
2023-01-04,5,69,55,0,2,53,False
2023-01-04,5,70,49,0,0,49,False
2023-01-04,5,71,121,0,6,115,False
2023-01-04,5,72,53,0,3,50,False
2023-01-04,5,73,54,0,4,50,False
2023-01-04,5,74,65,0,2,63,False
2023-01-04,5,75,85,0,0,85,False
2023-01-04,5,76,44,47,2,89,False
2023-01-04,5,77,75,0,3,72,False
2023-01-04,5,78,42,0,0,42,False
2023-01-04,5,79,97,0,0,97,False
2023-01-04,5,81,76,0,0,76,False
2023-01-04,5,82,58,0,0,58,False
2023-01-04,5,83,57,0,0,57,False
2023-01-04,5,84,94,0,0,94,False
2023-01-04,5,87,85,59,3,141,False
2023-01-04,8,1,31,44,0,75,False
2023-01-04,8,2,93,0,0,93,False
2023-01-04,8,3,97,0,0,97,False
2023-01-04,8,4,61,20,0,81,False
2023-01-04,8,5,82,0,0,82,False
2023-01-04,8,6,105,43,0,148,False
2023-01-04,8,7,44,0,0,44,False
2023-01-04,8,8,84,0,0,84,False
2023-01-04,8,9,63,0,0,63,False
2023-01-04,8,10,28,0,0,28,False
2023-01-04,8,11,70,57,0,127,False
2023-01-04,8,12,110,0,0,110,False
2023-01-04,8,13,92,0,0,92,False
2023-01-04,8,14,94,0,0,94,False
2023-01-04,8,15,81,14,0,95,False
2023-01-04,8,16,88,0,0,88,False
2023-01-04,8,17,63,0,0,63,False
2023-01-04,8,18,47,0,0,47,False
2023-01-04,8,19,97,0,0,97,False
2023-01-04,8,20,72,40,0,112,False
2023-01-04,8,21,77,0,0,77,False
2023-01-04,8,22,70,0,6,64,False
2023-01-04,8,23,50,39,1,88,False
2023-01-04,8,24,113,0,5,108,False
2023-01-04,8,25,99,0,9,90,False
2023-01-04,8,26,90,59,7,142,False
2023-01-04,8,27,70,0,9,61,False
2023-01-04,8,28,94,14,4,104,False
2023-01-04,8,29,70,0,13,57,False
2023-01-04,8,30,78,0,4,74,False
2023-01-04,8,31,66,0,4,62,False
2023-01-04,8,32,54,0,7,47,False
2023-01-04,8,33,32,0,3,29,False
2023-01-04,8,34,76,0,11,65,False
2023-01-04,8,35,106,0,7,99,False
2023-01-04,8,36,43,0,3,40,False
2023-01-04,8,37,103,0,7,96,False
2023-01-04,8,38,96,0,3,93,False
2023-01-04,8,39,70,0,9,61,False
2023-01-04,8,40,85,0,8,77,False
2023-01-04,8,41,57,0,3,54,False
2023-01-04,8,42,102,0,5,97,False
2023-01-04,8,43,92,0,2,90,False
2023-01-04,8,44,74,0,12,62,False
2023-01-04,8,45,28,0,6,22,False
2023-01-04,8,46,124,47,10,161,False
2023-01-04,8,47,80,0,7,73,False
2023-01-04,8,48,106,34,2,138,False
2023-01-04,8,49,96,0,3,93,False
2023-01-04,8,50,97,0,13,84,False
2023-01-04,8,51,88,0,5,83,False
2023-01-04,8,52,58,0,2,56,False
2023-01-04,8,53,56,0,2,54,False
2023-01-04,8,54,66,0,0,66,False
2023-01-04,8,55,74,0,3,71,False
2023-01-04,8,56,48,0,7,41,False
2023-01-04,8,57,74,0,8,66,False
2023-01-04,8,58,46,0,4,42,False
2023-01-04,8,59,80,0,9,71,False
2023-01-04,8,60,77,13,5,85,False
2023-01-04,8,61,94,0,5,89,False
2023-01-04,8,63,81,0,0,81,False
2023-01-04,8,64,75,0,0,75,False
2023-01-04,8,65,122,0,0,122,False
2023-01-04,8,69,76,0,1,75,False
2023-01-04,8,70,47,47,2,92,False
2023-01-04,8,71,94,0,1,93,False
2023-01-04,8,72,57,0,3,54,False
2023-01-04,8,73,42,0,0,42,False
2023-01-04,8,74,67,0,3,64,False
2023-01-04,8,75,97,0,1,96,False
2023-01-04,8,76,40,34,2,72,False
2023-01-04,8,77,78,0,0,78,False
2023-01-04,8,78,39,0,1,38,False
2023-01-04,8,79,75,0,2,73,False
2023-01-04,8,81,80,0,0,80,False
2023-01-04,8,82,73,0,0,73,False
2023-01-04,8,83,38,0,0,38,False
2023-01-04,8,84,78,0,0,78,False
2023-01-04,8,87,97,0,7,90,False
2023-01-05,3,1,48,0,0,48,False
2023-01-05,3,2,106,0,0,106,False
2023-01-05,3,3,84,0,0,84,False
2023-01-05,3,4,66,0,0,66,False
2023-01-05,3,5,75,21,0,96,False
2023-01-05,3,6,92,0,0,92,False
2023-01-05,3,7,33,0,0,33,False
2023-01-05,3,8,93,51,0,144,False
2023-01-05,3,9,56,0,0,56,False
2023-01-05,3,10,30,0,0,30,False
2023-01-05,3,11,77,0,0,77,False
2023-01-05,3,12,108,15,0,123,False
2023-01-05,3,13,93,0,0,93,False
2023-01-05,3,14,108,0,0,108,False
2023-01-05,3,15,79,36,0,115,False
2023-01-05,3,16,111,0,0,111,False
2023-01-05,3,17,74,0,0,74,False
2023-01-05,3,18,53,0,0,53,False
2023-01-05,3,19,99,0,0,99,False
2023-01-05,3,20,65,0,0,65,False
2023-01-05,3,21,83,0,0,83,False
2023-01-05,3,22,69,0,5,64,False
2023-01-05,3,23,38,20,10,48,False
2023-01-05,3,24,115,0,1,114,False
2023-01-05,3,25,104,50,6,148,False
2023-01-05,3,26,82,0,4,78,False
2023-01-05,3,27,79,0,5,74,False
2023-01-05,3,28,104,0,4,100,False
2023-01-05,3,29,73,0,7,66,False
2023-01-05,3,30,55,0,3,52,False
2023-01-05,3,31,76,32,3,105,False
2023-01-05,3,32,44,0,6,38,False
2023-01-05,3,33,49,0,0,49,False
2023-01-05,3,34,79,0,5,74,False
2023-01-05,3,35,105,0,9,96,False
2023-01-05,3,36,29,0,8,21,False
2023-01-05,3,37,109,0,12,97,False
2023-01-05,3,38,90,59,5,144,False
2023-01-05,3,39,54,0,13,41,False
2023-01-05,3,40,95,0,4,91,False
2023-01-05,3,41,60,0,7,53,False
2023-01-05,3,42,109,29,6,132,False
2023-01-05,3,43,104,50,9,145,False
2023-01-05,3,44,64,0,4,60,False
2023-01-05,3,45,31,0,11,20,False
2023-01-05,3,46,122,0,5,117,False
2023-01-05,3,47,79,42,7,114,False
2023-01-05,3,48,120,41,5,156,False
2023-01-05,3,49,93,0,8,85,False
2023-01-05,3,50,86,0,10,76,False
2023-01-05,3,51,95,0,12,83,False
2023-01-05,3,52,48,0,6,42,False
2023-01-05,3,53,74,0,1,73,False
2023-01-05,3,54,68,0,3,65,False
2023-01-05,3,55,68,0,1,67,False
2023-01-05,3,56,25,0,4,21,False
2023-01-05,3,57,88,0,9,79,False
2023-01-05,3,58,54,0,7,47,False
2023-01-05,3,59,80,0,10,70,False
2023-01-05,3,60,87,0,15,72,False
2023-01-05,3,61,107,0,5,102,False
2023-01-05,3,63,93,0,0,93,False
2023-01-05,3,64,76,27,0,103,False
2023-01-05,3,65,101,0,0,101,False
2023-01-05,3,69,61,0,1,60,False
2023-01-05,3,70,51,0,4,47,False
2023-01-05,3,71,99,0,4,95,False
2023-01-05,3,72,76,0,4,72,False
2023-01-05,3,73,54,0,0,54,False
2023-01-05,3,74,58,0,1,57,False
2023-01-05,3,75,101,0,4,97,False
2023-01-05,3,76,41,47,0,88,False
2023-01-05,3,77,62,0,5,57,False
2023-01-05,3,78,38,0,3,35,False
2023-01-05,3,79,79,0,4,75,False
2023-01-05,3,81,72,0,0,72,False
2023-01-05,3,82,75,48,0,123,False
2023-01-05,3,83,55,0,0,55,False
2023-01-05,3,84,86,0,0,86,False
2023-01-05,3,87,87,0,0,87,False
2023-01-05,5,1,27,0,0,27,False
2023-01-05,5,2,83,0,0,83,False
2023-01-05,5,3,80,0,0,80,False
2023-01-05,5,4,62,30,0,92,False
2023-01-05,5,5,79,0,0,79,False
2023-01-05,5,6,113,0,0,113,False
2023-01-05,5,7,51,27,0,78,False
2023-01-05,5,8,94,41,0,135,False
2023-01-05,5,9,52,0,0,52,False
2023-01-05,5,10,46,0,0,46,False
2023-01-05,5,11,74,56,0,130,False
2023-01-05,5,12,118,0,0,118,False
2023-01-05,5,13,101,0,0,101,False
2023-01-05,5,14,102,0,0,102,False
2023-01-05,5,15,95,26,0,121,False
2023-01-05,5,16,83,0,0,83,False
2023-01-05,5,17,82,0,0,82,False
2023-01-05,5,18,40,0,0,40,False
2023-01-05,5,19,109,0,0,109,False
2023-01-05,5,20,72,0,0,72,False
2023-01-05,5,21,86,0,0,86,False
2023-01-05,5,22,59,0,3,56,False
2023-01-05,5,23,61,0,5,56,False
2023-01-05,5,24,119,53,2,170,False
2023-01-05,5,25,91,0,5,86,False
2023-01-05,5,26,85,0,5,80,False
2023-01-05,5,27,67,0,8,59,False
2023-01-05,5,28,108,0,4,104,False
2023-01-05,5,29,83,0,8,75,False
2023-01-05,5,30,80,0,5,75,False
2023-01-05,5,31,67,0,6,61,False
2023-01-05,5,32,53,0,2,51,False
2023-01-05,5,33,39,0,2,37,False
2023-01-05,5,34,91,0,6,85,False
2023-01-05,5,35,100,48,9,139,False
2023-01-05,5,36,42,0,8,34,False
2023-01-05,5,37,91,53,2,142,False
2023-01-05,5,38,111,0,8,103,False
2023-01-05,5,39,53,0,7,46,False
2023-01-05,5,40,80,0,8,72,False
2023-01-05,5,41,50,0,9,41,False
2023-01-05,5,42,94,39,6,127,False
2023-01-05,5,43,101,0,8,93,False
2023-01-05,5,44,63,0,1,62,False
2023-01-05,5,45,40,0,8,32,False
2023-01-05,5,46,100,0,5,95,False
2023-01-05,5,47,55,0,9,46,False
2023-01-05,5,48,102,0,8,94,False
2023-01-05,5,49,103,58,13,148,False
2023-01-05,5,50,109,0,4,105,False
2023-01-05,5,51,98,0,3,95,False
2023-01-05,5,52,53,0,9,44,False
2023-01-05,5,53,60,0,2,58,False
2023-01-05,5,54,62,0,8,54,False
2023-01-05,5,55,59,0,1,58,False
2023-01-05,5,56,33,0,9,24,False
2023-01-05,5,57,72,0,4,68,False
2023-01-05,5,58,37,37,2,72,False
2023-01-05,5,59,86,0,3,83,False
2023-01-05,5,60,74,0,4,70,False
2023-01-05,5,61,111,20,5,126,False
2023-01-05,5,63,106,53,0,159,False
2023-01-05,5,64,69,51,0,120,False
2023-01-05,5,65,110,0,0,110,False
2023-01-05,5,69,64,0,1,63,False
2023-01-05,5,70,55,0,2,53,False
2023-01-05,5,71,96,0,3,93,False
2023-01-05,5,72,66,0,4,62,False
2023-01-05,5,73,42,0,2,40,False
2023-01-05,5,74,57,0,2,55,False
2023-01-05,5,75,95,40,3,132,False
2023-01-05,5,76,43,0,1,42,False
2023-01-05,5,77,62,22,2,82,False
2023-01-05,5,78,51,42,2,91,False
2023-01-05,5,79,89,0,4,85,False
2023-01-05,5,81,77,14,0,91,False
2023-01-05,5,82,67,0,0,67,False
2023-01-05,5,83,67,0,0,67,False
2023-01-05,5,84,89,11,0,100,False
2023-01-05,5,87,91,0,8,83,False
2023-01-05,8,1,53,0,0,53,False
2023-01-05,8,2,95,45,0,140,False
2023-01-05,8,3,101,0,0,101,False
2023-01-05,8,4,77,0,0,77,False
2023-01-05,8,5,73,0,0,73,False
2023-01-05,8,6,115,0,0,115,False
2023-01-05,8,7,41,0,0,41,False
2023-01-05,8,8,96,0,0,96,False
2023-01-05,8,9,44,57,0,101,False
2023-01-05,8,10,55,0,0,55,False
2023-01-05,8,11,80,0,0,80,False
2023-01-05,8,12,121,0,0,121,False
2023-01-05,8,13,91,0,0,91,False
2023-01-05,8,14,106,0,0,106,False
2023-01-05,8,15,79,0,0,79,False
2023-01-05,8,16,85,0,0,85,False
2023-01-05,8,17,76,0,0,76,False
2023-01-05,8,18,51,0,0,51,False
2023-01-05,8,19,111,0,0,111,False
2023-01-05,8,20,69,0,0,69,False
2023-01-05,8,21,79,0,0,79,False
2023-01-05,8,22,65,0,7,58,False
2023-01-05,8,23,62,0,1,61,False
2023-01-05,8,24,113,34,9,138,False
2023-01-05,8,25,94,0,6,88,False
2023-01-05,8,26,100,0,3,97,False
2023-01-05,8,27,55,0,3,52,False
2023-01-05,8,28,114,0,9,105,False
2023-01-05,8,29,67,0,9,58,False
2023-01-05,8,30,63,0,2,61,False
2023-01-05,8,31,80,0,4,76,False
2023-01-05,8,32,60,0,9,51,False
2023-01-05,8,33,56,0,3,53,False
2023-01-05,8,34,86,50,6,130,False
2023-01-05,8,35,110,0,7,103,False
2023-01-05,8,36,35,0,1,34,False
2023-01-05,8,37,88,18,2,104,False
2023-01-05,8,38,89,0,6,83,False
2023-01-05,8,39,50,0,5,45,False
2023-01-05,8,40,71,0,7,64,False
2023-01-05,8,41,48,19,4,63,False
2023-01-05,8,42,103,0,3,100,False
2023-01-05,8,43,104,0,6,98,False
2023-01-05,8,44,62,0,9,53,False
2023-01-05,8,45,51,0,6,45,False
2023-01-05,8,46,126,0,5,121,False
2023-01-05,8,47,80,0,7,73,False
2023-01-05,8,48,104,0,9,95,False
2023-01-05,8,49,83,0,8,75,False
2023-01-05,8,50,111,0,7,104,False
2023-01-05,8,51,87,0,6,81,False
2023-01-05,8,52,47,0,2,45,False
2023-01-05,8,53,51,0,3,48,False
2023-01-05,8,54,80,0,5,75,False
2023-01-05,8,55,78,0,3,75,False
2023-01-05,8,56,25,0,8,17,False
2023-01-05,8,57,69,0,1,68,False
2023-01-05,8,58,48,0,2,46,False
2023-01-05,8,59,95,0,6,89,False
2023-01-05,8,60,98,0,6,92,False
2023-01-05,8,61,100,0,7,93,False
2023-01-05,8,63,106,0,0,106,False
2023-01-05,8,64,62,0,0,62,False
2023-01-05,8,65,121,0,0,121,False
2023-01-05,8,69,59,0,1,58,False
2023-01-05,8,70,47,0,5,42,False
2023-01-05,8,71,93,0,2,91,False
2023-01-05,8,72,60,0,1,59,False
2023-01-05,8,73,54,0,1,53,False
2023-01-05,8,74,58,59,1,116,False
2023-01-05,8,75,94,19,2,111,False
2023-01-05,8,76,38,32,1,69,False
2023-01-05,8,77,84,13,0,97,False
2023-01-05,8,78,50,50,3,97,False
2023-01-05,8,79,96,0,0,96,False
2023-01-05,8,81,79,0,0,79,False
2023-01-05,8,82,65,0,0,65,False
2023-01-05,8,83,61,0,0,61,False
2023-01-05,8,84,65,0,0,65,False
2023-01-05,8,87,98,35,6,127,False
2023-01-06,3,1,49,0,0,49,False
2023-01-06,3,2,103,0,0,103,False
2023-01-06,3,3,83,0,0,83,False
2023-01-06,3,4,79,0,0,79,False
2023-01-06,3,5,65,0,0,65,False
2023-01-06,3,6,89,0,0,89,False
2023-01-06,3,7,53,0,0,53,False
2023-01-06,3,8,82,0,0,82,False
2023-01-06,3,9,39,0,0,39,False
2023-01-06,3,10,45,0,0,45,False
2023-01-06,3,11,69,0,0,69,False
2023-01-06,3,12,123,0,0,123,False
2023-01-06,3,13,91,0,0,91,False
2023-01-06,3,14,80,0,0,80,False
2023-01-06,3,15,105,15,0,120,False
2023-01-06,3,16,97,0,0,97,False
2023-01-06,3,17,68,0,0,68,False
2023-01-06,3,18,50,0,0,50,False
2023-01-06,3,19,102,0,0,102,False
2023-01-06,3,20,56,0,0,56,False
2023-01-06,3,21,82,59,0,141,False
2023-01-06,3,22,61,0,4,57,False
2023-01-06,3,23,54,0,4,50,False
2023-01-06,3,24,120,0,3,117,False
2023-01-06,3,25,100,32,3,129,False
2023-01-06,3,26,91,57,2,146,False
2023-01-06,3,27,59,0,6,53,False
2023-01-06,3,28,92,0,5,87,False
2023-01-06,3,29,75,0,7,68,False
2023-01-06,3,30,80,0,11,69,False
2023-01-06,3,31,71,0,4,67,False
2023-01-06,3,32,48,0,4,44,False
2023-01-06,3,33,50,0,3,47,False
2023-01-06,3,34,89,0,2,87,False
2023-01-06,3,35,118,0,0,118,False
2023-01-06,3,36,33,0,9,24,False
2023-01-06,3,37,109,0,2,107,False
2023-01-06,3,38,103,32,6,129,False
2023-01-06,3,39,55,0,2,53,False
2023-01-06,3,40,81,0,7,74,False
2023-01-06,3,41,36,48,9,75,False
2023-01-06,3,42,88,0,6,82,False
2023-01-06,3,43,92,0,7,85,False
2023-01-06,3,44,74,0,8,66,False
2023-01-06,3,45,50,0,0,50,False
2023-01-06,3,46,102,18,2,118,False
2023-01-06,3,47,75,46,8,113,False
2023-01-06,3,48,93,0,3,90,False
2023-01-06,3,49,94,0,10,84,False
2023-01-06,3,50,92,29,1,120,False
2023-01-06,3,51,93,0,4,89,False
2023-01-06,3,52,56,0,6,50,False
2023-01-06,3,53,61,26,2,85,False
2023-01-06,3,54,81,0,3,78,False
2023-01-06,3,55,75,0,6,69,False
2023-01-06,3,56,52,0,10,42,False
2023-01-06,3,57,82,0,5,77,False
2023-01-06,3,58,40,0,5,35,False
2023-01-06,3,59,102,0,6,96,False
2023-01-06,3,60,86,0,2,84,False
2023-01-06,3,61,109,0,8,101,False
2023-01-06,3,63,83,0,0,83,False
2023-01-06,3,64,52,0,0,52,False
2023-01-06,3,65,114,0,0,114,False
2023-01-06,3,69,57,0,4,53,False
2023-01-06,3,70,75,0,4,71,False
2023-01-06,3,71,117,0,2,115,False
2023-01-06,3,72,70,0,4,66,False
2023-01-06,3,73,48,0,1,47,False
2023-01-06,3,74,74,0,5,69,False
2023-01-06,3,75,84,39,0,123,False
2023-01-06,3,76,46,20,0,66,False
2023-01-06,3,77,71,0,2,69,False
2023-01-06,3,78,57,0,4,53,False
2023-01-06,3,79,80,0,3,77,False
2023-01-06,3,81,72,0,0,72,False
2023-01-06,3,82,56,18,0,74,False
2023-01-06,3,83,42,0,0,42,False
2023-01-06,3,84,68,0,0,68,False
2023-01-06,3,87,83,0,0,83,False
2023-01-06,5,1,29,0,0,29,False
2023-01-06,5,2,83,0,0,83,False
2023-01-06,5,3,82,0,0,82,False
2023-01-06,5,4,61,23,0,84,False
2023-01-06,5,5,70,0,0,70,False
2023-01-06,5,6,88,39,0,127,False
2023-01-06,5,7,35,0,0,35,False
2023-01-06,5,8,88,0,0,88,False
2023-01-06,5,9,64,27,0,91,False
2023-01-06,5,10,46,0,0,46,False
2023-01-06,5,11,88,0,0,88,False
2023-01-06,5,12,108,47,0,155,False
2023-01-06,5,13,91,0,0,91,False
2023-01-06,5,14,92,37,0,129,False
2023-01-06,5,15,103,0,0,103,False
2023-01-06,5,16,110,0,0,110,False
2023-01-06,5,17,89,0,0,89,False
2023-01-06,5,18,52,0,0,52,False
2023-01-06,5,19,102,0,0,102,False
2023-01-06,5,20,72,28,0,100,False
2023-01-06,5,21,89,0,0,89,False
2023-01-06,5,22,57,0,4,53,False
2023-01-06,5,23,44,25,9,60,False
2023-01-06,5,24,120,0,2,118,False
2023-01-06,5,25,93,0,6,87,False
2023-01-06,5,26,78,0,7,71,False
2023-01-06,5,27,68,0,8,60,False
2023-01-06,5,28,94,0,5,89,False
2023-01-06,5,29,89,0,15,74,False
2023-01-06,5,30,82,0,4,78,False
2023-01-06,5,31,65,0,7,58,False
2023-01-06,5,32,53,44,4,93,False
2023-01-06,5,33,56,0,5,51,False
2023-01-06,5,34,86,0,6,80,False
2023-01-06,5,35,97,0,3,94,False
2023-01-06,5,36,42,35,4,73,False
2023-01-06,5,37,106,33,8,131,False
2023-01-06,5,38,105,18,4,119,False
2023-01-06,5,39,42,0,7,35,False
2023-01-06,5,40,78,0,4,74,False
2023-01-06,5,41,58,0,6,52,False
2023-01-06,5,42,87,0,8,79,False
2023-01-06,5,43,84,0,2,82,False
2023-01-06,5,44,57,0,5,52,False
2023-01-06,5,45,30,0,6,24,False
2023-01-06,5,46,101,0,2,99,False
